"SaID","AccID","Longitude","Latitude","ASV37_bacteria_rhizosphere_CK_pred","ASV37_bacteria_rhizosphere_LN_pred","ASV37_bacteria_rhizosphere_LP_pred","ASV37_bacteria_root_CK_pred","ASV37_bacteria_root_LN_pred","ASV37_bacteria_root_LP_pred","ASV7_bacteria_rhizosphere_CK_pred","ASV7_bacteria_rhizosphere_LN_pred","ASV7_bacteria_root_D_pred","ASV7_bacteria_root_LN_pred"
"SEEDGWAS3145","CIMMYTMA-027475",-92.68,16.78,272.9477161,384.0775115,263.3149393,73.59923743,78.80942122,87.75789971,479.4173666,806.268171,594.6813612,914.0615226
"SEEDGWAS1605","CIMMYTMA-016169",-92.643647,15.323565,253.7915963,384.0777242,263.3149367,74.30467305,80.89316152,85.93647981,449.6331741,788.8779974,565.3316021,821.7748826
"SEEDGWAS48","CIMMYTMA-000761",-92.659404,15.332888,251.78662,384.0777343,263.3149348,74.24706423,80.11205265,86.15375383,449.6331741,790.0441027,576.5094108,820.2047682
"SEEDGWAS1192","CIMMYTMA-000762",-92.659404,15.332888,251.78662,384.0777343,263.3149348,74.24706423,80.11205265,86.15375383,449.6331741,790.0441027,576.5094108,820.2047682
"SEEDGWAS401","CIMMYTMA-010460",-92.659404,15.332888,251.78662,384.0777343,263.3149348,74.24706423,80.11205265,86.15375383,449.6331741,790.0441027,576.5094108,820.2047682
"SEEDGWAS2530","CIMMYTMA-015876",-91.943308,16.328624,264.7040026,384.0775623,263.3149684,75.87077157,76.74636624,85.27367698,489.9517903,802.5266455,503.4227324,857.0426198
"SEEDGWAS2563","CIMMYTMA-018440",-91.98333333,16.33333333,250.0564445,384.0775095,263.3149811,74.38183196,81.58832392,81.82563997,452.9256861,793.8050599,526.2752667,952.7095317
"SEEDGWAS2531","CIMMYTMA-015878",-91.892968,16.318734,259.941035,384.0775599,263.3149696,75.87077157,77.5230715,85.27367698,490.0302534,802.5266455,503.4227324,859.0494821
"SEEDGWAS3614","CIMMYTMA-015961",-91.892968,16.318734,259.941035,384.0775599,263.3149696,75.87077157,77.5230715,85.27367698,490.0302534,802.5266455,503.4227324,859.0494821
"SEEDGWAS3621","CIMMYTMA-016403",-91.892968,16.318734,259.941035,384.0775599,263.3149696,75.87077157,77.5230715,85.27367698,490.0302534,802.5266455,503.4227324,859.0494821
"SEEDGWAS3619","CIMMYTMA-016316",-91.93333333,16.13333333,254.4455304,384.0775525,263.3149718,75.87179939,76.48942094,85.1162757,477.6175455,802.3002597,502.3922612,864.8865961
"SEEDGWAS3616","CIMMYTMA-016283",-91.93333333,16.13333333,254.4455304,384.0775525,263.3149718,75.87179939,76.48942094,85.1162757,477.6175455,802.3002597,502.3922612,864.8865961
"SEEDGWAS2110","CIMMYTMA-002161",-92.044173,15.678832,247.9703225,384.0775607,263.3149346,71.20609016,67.87130452,81.75991713,498.646926,793.659869,513.9839201,848.2125097
"SEEDGWAS2111","CIMMYTMA-002162",-92.08333333,15.96666667,259.1534621,384.077556,263.3149406,71.51263345,67.98274985,81.14911826,495.1465484,790.9234924,533.2284427,830.7894539
"SEEDGWAS1265","CIMMYTMA-002163",-93.1,16.61666667,279.9841221,384.0775662,263.3149834,71.26416344,68.66835114,81.83834383,479.9394777,790.3324177,491.7979549,854.9160111
"SEEDGWAS1631","CIMMYTMA-017816",-92.712153,16.606885,275.0947959,384.0775656,263.3149807,72.45224621,69.26502698,81.56859733,480.8859828,790.3976152,540.9597123,890.4153568
"SEEDGWAS120","CIMMYTMA-002164",-92.0992225,15.984309,259.2559043,384.0775639,263.3149786,71.40333218,67.67500858,81.14340717,494.7991798,790.9731886,519.5134863,838.8885901
"SEEDGWAS1256","CIMMYTMA-001777",-92.0992225,15.984309,259.2559043,384.0775639,263.3149786,71.40333218,67.67500858,81.14340717,494.7991798,790.9731886,519.5134863,838.8885901
"SEEDGWAS2342","CIMMYTMA-000790",-92.182995,15.389566,252.8440394,384.0775249,263.3149342,71.90204627,73.15190301,87.38619938,536.1301631,792.661019,538.0207294,878.8384855
"SEEDGWAS296","CIMMYTMA-005458",-92.168411,15.840101,252.1983224,384.0775546,263.3149376,71.51263345,67.83080543,82.23190388,489.4128044,793.6572894,519.8598898,843.773075
"SEEDGWAS1191","CIMMYTMA-000751",-93,16.71666667,279.9246581,384.0775633,263.3149987,72.75832629,69.14399818,81.14482084,484.8771955,788.9889857,503.9161606,893.146472
"SEEDGWAS2533","CIMMYTMA-016172",-92.251361,15.37229,254.7362226,384.0775494,263.3149331,71.55786364,71.92708713,87.99612229,522.6064042,803.4212979,514.8920961,875.5348679
"SEEDGWAS3006","CIMMYTMA-019874",-92.437992,16.532045,268.8505613,384.0774794,263.3149673,73.43768514,81.73621014,88.91196853,481.8633215,801.734098,553.0425563,880.0704276
"SEEDGWAS1264","CIMMYTMA-002143",-92.21666667,15.7,249.248222,384.0775603,263.3149274,73.32190858,70.17191246,82.13396608,497.8238566,789.39295,494.5133374,876.7316417
"SEEDGWAS49","CIMMYTMA-000763",-92.61416667,15.2757778,253.6340758,384.0777242,263.3149431,74.24706423,80.86542638,86.15375383,449.6331741,789.4204327,574.9346552,819.7363712
"SEEDGWAS33","CIMMYTMA-000507",-92.7,15.28333333,250.9350801,384.0777532,263.3149336,74.24706423,80.35553625,81.60232965,449.6331741,791.5335357,593.7837413,816.6200665
"SEEDGWAS2560","CIMMYTMA-018419",-92.05,16.11666667,252.9247424,384.0775692,263.3149307,74.16349205,76.40020418,82.52253497,483.792064,802.3769235,503.7710357,898.7431996
"SEEDGWAS1118","CIMMYTMA-013338",-92.138837,14.663195,250.8975119,384.0776633,263.3149306,74.24706423,81.00849266,94.02485171,459.5331503,785.5821966,593.057464,905.5652997
"SEEDGWAS2993","CIMMYTMA-019463",-92.63333333,16.75,272.5445344,384.077511,263.3149724,73.85616041,79.72400553,87.88300606,481.6793365,806.6542463,593.3377002,909.5079581
"SEEDGWAS1610","CIMMYTMA-016423",-93,16.71666667,279.9246581,384.0775633,263.3149987,72.75832629,69.14399818,81.14482084,484.8771955,788.9889857,503.9161606,893.146472
"SEEDGWAS4157","CIMMYTMA-016674",-92.46666667,16.55,268.9950497,384.0774788,263.3149681,74.52163155,83.11115953,88.74411609,481.4879541,800.9857174,552.3992303,883.0033104
"SEEDGWAS1651","CIMMYTMA-018829",-92.25,14.9,255.8120057,384.0776606,263.3149639,74.24838599,80.73317085,90.12196513,459.5331503,783.5847496,551.1398238,913.796806
"SEEDGWAS659","CIMMYTMA-019978",-92.113768,16.25436,256.3922574,384.0775473,263.3149783,75.87179939,76.34525686,84.18691464,475.2515707,800.8727466,503.637948,883.929639
"SEEDGWAS5289","CIMMYTMA-016174",-91.943308,16.328624,264.7040026,384.0775623,263.3149684,75.87077157,76.74636624,85.27367698,489.9517903,802.5266455,503.4227324,857.0426198
"SEEDGWAS1812","CIMMYTMA-016407",-91.943308,16.328624,264.7040026,384.0775623,263.3149684,75.87077157,76.74636624,85.27367698,489.9517903,802.5266455,503.4227324,857.0426198
"SEEDGWAS2903","CIMMYTMA-013703",-93.751723,16.454601,271.7495011,384.0775573,263.3149893,72.32682185,67.58670087,97.65301439,472.531076,784.4134272,539.0684796,821.0464621
"SEEDGWAS5291","CIMMYTMA-016231",-92.113768,16.25436,256.3922574,384.0775473,263.3149783,75.87179939,76.34525686,84.18691464,475.2515707,800.8727466,503.637948,883.929639
"SEEDGWAS1816","CIMMYTMA-018843",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS5317","CIMMYTMA-018844",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS1832","CIMMYTMA-020413",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS5292","CIMMYTMA-016232",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS1128","CIMMYTMA-016175",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS1835","CIMMYTMA-020443",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS1831","CIMMYTMA-020375",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS1836","CIMMYTMA-020444",-92.05,16.11666667,252.9247424,384.0775692,263.3149307,74.16349205,76.40020418,82.52253497,483.792064,802.3769235,503.7710357,898.7431996
"SEEDGWAS4253","CIMMYTMA-020435",-92.11666667,15.43333333,251.9242666,384.0775303,263.3149353,72.47013085,75.60357153,85.62727759,560.8705891,782.8410211,542.669156,841.8613134
"SEEDGWAS3014","CIMMYTMA-020376",-92.11666667,15.43333333,251.9242666,384.0775303,263.3149353,72.47013085,75.60357153,85.62727759,560.8705891,782.8410211,542.669156,841.8613134
"SEEDGWAS3765","CIMMYTMA-020381",-92.11666667,15.43333333,251.9242666,384.0775303,263.3149353,72.47013085,75.60357153,85.62727759,560.8705891,782.8410211,542.669156,841.8613134
"SEEDGWAS3015","CIMMYTMA-020416",-92.11666667,15.43333333,251.9242666,384.0775303,263.3149353,72.47013085,75.60357153,85.62727759,560.8705891,782.8410211,542.669156,841.8613134
"SEEDGWAS1833","CIMMYTMA-020415",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS1834","CIMMYTMA-020420",-92.1,15.7,247.8561166,384.0775606,263.3149349,71.20609016,68.23669579,81.75991713,500.1003467,793.659869,513.9839201,843.9770373
"SEEDGWAS2930","CIMMYTMA-016405",-92.46666667,16.55,268.9950497,384.0774788,263.3149681,74.52163155,83.11115953,88.74411609,481.4879541,800.9857174,552.3992303,883.0033104
"SEEDGWAS118","CIMMYTMA-002140",-93.101655,16.635756,276.2020834,384.0775665,263.3149858,71.68080012,68.22833435,81.88041535,479.9394777,790.2368755,489.8586042,857.4727958
"SEEDGWAS3690","CIMMYTMA-001775",-92.457989,16.714786,271.8247103,384.0774908,263.3149361,79.70663686,79.98574996,86.15848406,468.4470775,806.5898244,590.5422216,911.84782
"SEEDGWAS419","CIMMYTMA-013317",-92.564373,16.332904,259.7965006,384.0775689,263.3149652,71.41424256,67.8928079,82.63300539,481.6718526,788.9687253,511.0867937,876.0719232
"SEEDGWAS961","CIMMYTMA-016284",-92.564373,16.332904,259.7965006,384.0775689,263.3149652,71.41424256,67.8928079,82.63300539,481.6718526,788.9687253,511.0867937,876.0719232
"SEEDGWAS431","CIMMYTMA-015874",-93.154318,16.733674,274.2474268,384.0775633,263.3149349,72.46015292,69.63471413,81.1493997,483.4159315,791.0224963,542.0189322,809.1985076
"SEEDGWAS402","CIMMYTMA-010464",-92.68035,16.538454,274.799707,384.0775596,263.3149467,71.82137066,70.06754886,80.33205371,480.6596113,788.833905,508.4039579,903.1939677
"SEEDGWAS2124","CIMMYTMA-010518",-92.71666667,16.61666667,279.9841221,384.0775662,263.3149834,71.26416344,68.66835114,81.83834383,479.9394777,790.3324177,491.7979549,854.9160111
"SEEDGWAS663","CIMMYTMA-023148",-92.711648,16.602202,275.0947959,384.0775656,263.3149813,72.45224621,69.38002049,81.56859733,480.8859828,790.3976152,540.9597123,890.4153568
"SEEDGWAS1809","CIMMYTMA-016239",-92.73333333,15.86666667,251.2237732,384.0775224,263.3149361,73.47366154,69.94384914,80.52208437,471.5535306,777.1659172,498.3631738,845.371313
"SEEDGWAS441","CIMMYTMA-017806",-93.154318,16.733674,274.2474268,384.0775633,263.3149349,72.46015292,69.63471413,81.1493997,483.4159315,791.0224963,542.0189322,809.1985076
"SEEDGWAS1185","CIMMYTMA-000505",-93.26666667,16.25,259.8456723,384.0775105,263.3149788,71.68080012,69.38995291,81.70732867,463.1046296,777.9396764,490.3793888,819.780029
"SEEDGWAS752","CIMMYTMA-002148",-93.176559,16.782368,276.4216225,384.0775639,263.3149719,71.3198746,67.76467041,81.9829075,479.9394777,790.842724,543.7552361,841.6972095
"SEEDGWAS5290","CIMMYTMA-016178",-93.38333333,16.76666667,264.5369265,384.0775277,263.3149554,71.18189657,76.37418285,98.70698959,486.1915646,801.9074101,522.7364815,766.5811598
"SEEDGWAS1131","CIMMYTMA-016206",-93.38333333,16.76666667,264.5369265,384.0775277,263.3149554,71.18189657,76.37418285,98.70698959,486.1915646,801.9074101,522.7364815,766.5811598
"SEEDGWAS1803","CIMMYTMA-013341",-93.176559,16.782368,276.4216225,384.0775639,263.3149719,71.3198746,67.76467041,81.9829075,479.9394777,790.842724,543.7552361,841.6972095
"SEEDGWAS650","CIMMYTMA-016209",-93.176559,16.782368,276.4216225,384.0775639,263.3149719,71.3198746,67.76467041,81.9829075,479.9394777,790.842724,543.7552361,841.6972095
"SEEDGWAS46","CIMMYTMA-000752",-93.176559,16.782368,276.4216225,384.0775639,263.3149719,71.3198746,67.76467041,81.9829075,479.9394777,790.842724,543.7552361,841.6972095
"SEEDGWAS2535","CIMMYTMA-016179",-92.91666667,16.88333333,274.5538752,384.0775749,263.314991,71.14639102,78.89824022,83.5633442,478.368743,810.638305,515.4385176,839.7367155
"SEEDGWAS5209","CIMMYTMA-002141",-92.466667,16.55,268.9950497,384.0774788,263.3149681,74.52163155,83.11115953,88.74411609,481.4879541,800.9857174,552.3992303,883.0033104
"SEEDGWAS2098","CIMMYTMA-000745",-93.38333333,16.76666667,264.5369265,384.0775277,263.3149554,71.18189657,76.37418285,98.70698959,486.1915646,801.9074101,522.7364815,766.5811598
"SEEDGWAS1130","CIMMYTMA-016180",-93.76666667,16.08333333,240.9173752,384.0775629,263.314994,74.41777461,80.5251156,82.67308658,473.3168482,790.4854785,565.4950075,832.8748663
"SEEDGWAS906","CIMMYTMA-010469",-92.899516,15.420631,249.035497,384.0776718,263.3149297,74.24706423,80.63559836,84.55998153,449.6331741,791.5335357,584.5859236,822.0995348
"SEEDGWAS1607","CIMMYTMA-016285",-92.659404,15.332888,251.78662,384.0777343,263.3149348,74.24706423,80.11205265,86.15375383,449.6331741,790.0441027,576.5094108,820.2047682
"SEEDGWAS1552","CIMMYTMA-013323",-92.659404,15.332888,251.78662,384.0777343,263.3149348,74.24706423,80.11205265,86.15375383,449.6331741,790.0441027,576.5094108,820.2047682
"SEEDGWAS1134","CIMMYTMA-016367",-92.251361,15.37229,254.7362226,384.0775494,263.3149331,71.55786364,71.92708713,87.99612229,522.6064042,803.4212979,514.8920961,875.5348679
"SEEDGWAS31","CIMMYTMA-000504",-93.38333333,16.76666667,264.5369265,384.0775277,263.3149554,71.18189657,76.37418285,98.70698959,486.1915646,801.9074101,522.7364815,766.5811598
"SEEDGWAS1810","CIMMYTMA-016244",-93.89,16.23,247.980671,384.0775655,263.3149802,74.54164713,78.90931901,82.60561112,478.1974188,786.9664179,562.9926989,823.5487386
"SEEDGWAS2904","CIMMYTMA-013720",-92.5,16.83333333,270.2505537,384.077486,263.3149636,76.57231332,78.30810131,86.15987874,468.4470775,806.6000951,573.7401701,931.0875967
"SEEDGWAS30","CIMMYTMA-000502",-92.81747,16.567982,274.9833576,384.0775601,263.3149439,71.26416344,68.40625652,79.87798265,484.6284907,789.9494658,491.7979549,898.1203356
"SEEDGWAS442","CIMMYTMA-017810",-92.81666667,16.5666667,274.8283879,384.0775619,263.3149893,71.87552076,67.71474187,79.83027908,479.7318924,789.9859909,491.9447101,899.1021947
"SEEDGWAS119","CIMMYTMA-002156",-92.81666667,16.5666667,274.8283879,384.0775619,263.3149893,71.87552076,67.71474187,79.83027908,479.7318924,789.9859909,491.9447101,899.1021947
"SEEDGWAS3617","CIMMYTMA-016286",-92.56666667,16.33333333,266.5826485,384.0775502,263.3149354,75.88139852,78.32277933,87.34336609,479.0379376,800.8050242,518.1142728,875.4714941
"SEEDGWAS5263","CIMMYTMA-013325",-92.73333333,15.86666667,251.2237732,384.0775224,263.3149361,73.47366154,69.94384914,80.52208437,471.5535306,777.1659172,498.3631738,845.371313
"SEEDGWAS695","CIMMYTMA-000771",-92.720579,16.576234,275.7347726,384.0775578,263.3149801,71.68080012,68.49696721,80.21605532,481.2541514,788.642826,491.6317236,894.9516724
"SEEDGWAS319","CIMMYTMA-005718",-92.38333333,16.28333333,247.6915267,384.0775434,263.3149942,74.54164713,79.6971912,81.54074735,465.6403031,787.1514608,566.250269,843.6232467
"SEEDGWAS32","CIMMYTMA-000506",-92.564373,16.332904,259.7965006,384.0775689,263.3149652,71.41424256,67.8928079,82.63300539,481.6718526,788.9687253,511.0867937,876.0719232
"SEEDGWAS3646","CIMMYTMA-023874",-101.088511,25.593257,292.3694648,384.0775399,263.3149501,75.04464443,74.67351961,86.69064855,446.64468,793.3441953,590.6326389,788.1931976
"SEEDGWAS5208","CIMMYTMA-002123",-100.833333,25.45,292.3655948,384.0774643,263.3149505,76.90843023,72.62376093,81.79348546,448.3479461,792.6841033,571.4368272,757.3737056
"SEEDGWAS606","CIMMYTMA-002124",-102.1833333,25.45,292.3655948,384.0774643,263.3149505,76.90843023,72.62376093,81.79348546,448.3479461,792.6841033,571.4368272,757.3737056
"SEEDGWAS595","CIMMYTMA-000447",-102.184609,25.458737,292.0998277,384.0774683,263.3149557,77.00107046,73.12732183,81.71420469,449.7477489,791.4457654,559.6310752,758.5115822
"SEEDGWAS1788","CIMMYTMA-002125",-103.005314,25.72199,285.3151017,384.0777867,263.3149422,73.32259062,84.40391303,87.09588172,454.7653868,809.1195256,577.9144801,780.9281436
"SEEDGWAS4184","CIMMYTMA-023629",-102.9833333,25.75,282.8626219,384.0777867,263.3149417,75.74395552,81.98210521,87.10150772,454.7653868,809.1195256,578.1194982,761.6570815
"SEEDGWAS3825","CIMMYTMA-002126",-101.543284,26.91229,269.0880699,384.0774922,263.3149497,74.55052869,77.92324214,81.63103296,446.6142172,800.3006856,573.9205814,783.9549919
"SEEDGWAS3821","CIMMYTMA-001939",-101.501568,27.911915,267.5602522,384.0774966,263.3149516,76.84556759,77.99360727,87.71309772,450.3419344,811.0315532,570.9109696,773.553813
"SEEDGWAS3255","CIMMYTMA-013326",-101.551202,27.084066,268.8559022,384.0774994,263.3149497,74.40619492,81.74980029,84.62551546,442.9135465,803.0917494,577.9244598,765.4723908
"SEEDGWAS1766","CIMMYTMA-000446",-103.274676,25.434457,287.7715131,384.0777857,263.3149446,73.4093189,82.42134073,88.54798298,453.0131091,808.0885582,575.2114012,777.0284202
"SEEDGWAS3816","CIMMYTMA-000672",-100.7833333,28.41666667,268.5270142,384.0775367,263.3149816,73.93876557,82.72730304,86.62619371,443.1444431,797.2723884,570.314555,764.9752332
"SEEDGWAS3872","CIMMYTMA-005716",-100.9333333,28.5,267.8858871,384.0778157,263.3149521,74.48015,78.2001007,88.34198106,448.7943454,812.9657507,562.9874362,835.6756501
"SEEDGWAS3822","CIMMYTMA-001943",-100.9333333,28.5,267.8858871,384.0778157,263.3149521,74.48015,78.2001007,88.34198106,448.7943454,812.9657507,562.9874362,835.6756501
"SEEDGWAS3867","CIMMYTMA-005455",-100.925115,28.48099,267.8858871,384.0778157,263.3149521,74.48015,78.41275953,88.34198106,448.12067,812.9657507,562.9874362,836.0983628
"SEEDGWAS3826","CIMMYTMA-002130",-100.903254,28.601005,267.7056355,384.0778107,263.314954,74.48015,78.25134346,88.13060897,449.0276695,813.9888167,562.878403,833.214391
"SEEDGWAS3170","CIMMYTMA-000451",-100.927528,28.550497,267.8858871,384.0778106,263.3149515,74.48015,78.2001007,88.10479561,449.0276695,813.2187254,562.9874362,836.6733674
"SEEDGWAS3868","CIMMYTMA-005456",-100.726374,28.26979,268.1707362,384.0778156,263.3149521,74.41726249,78.93650064,88.45629738,447.1136086,813.2187254,566.5231651,836.0983628
"SEEDGWAS2041","CIMMYTMA-006397",-100.7333333,28.23333333,267.7427094,384.0778073,263.3149536,74.48015,74.81700177,88.45629738,446.9383157,812.8244722,555.3891986,837.5232231
"SEEDGWAS3809","CIMMYTMA-000449",-100.726374,28.26979,268.1707362,384.0778156,263.3149521,74.41726249,78.93650064,88.45629738,447.1136086,813.2187254,566.5231651,836.0983628
"SEEDGWAS3810","CIMMYTMA-000452",-100.7757778,28.3461111,267.6378538,384.0778148,263.31496,74.41726249,78.32050096,88.38351999,447.1453015,813.3353163,562.7511178,832.2166738
"SEEDGWAS2107","CIMMYTMA-002132",-103.796358,19.274552,284.2333884,384.0775,263.3150471,71.94667968,67.95069523,89.87258764,490.9631624,790.578992,516.7746423,837.0148392
"SEEDGWAS700","CIMMYTMA-000854",-103.847703,18.933399,254.3466963,384.0775644,263.3149632,74.32454402,68.71555069,93.07463479,468.1095484,797.5426575,504.8578867,877.0537576
"SEEDGWAS751","CIMMYTMA-002134",-103.8,19.2,275.1123634,384.0775001,263.3150042,73.69017445,67.26155302,89.45539967,478.1964962,791.7773501,514.6793655,839.3262413
"SEEDGWAS2108","CIMMYTMA-002136",-103.847703,18.933399,254.3466963,384.0775644,263.3149632,74.32454402,68.71555069,93.07463479,468.1095484,797.5426575,504.8578867,877.0537576
"SEEDGWAS3303","CIMMYTMA-020407",-103.847703,18.933399,254.3466963,384.0775644,263.3149632,74.32454402,68.71555069,93.07463479,468.1095484,797.5426575,504.8578867,877.0537576
