,SaID,AccID,Longitude,Latitude,Ann.Prc,TN,PBR,,,,,,,,,,,,,,,,,,,,,,
810,SEEDGWAS3050,CIMMYTMA-023394,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
811,SEEDGWAS3051,CIMMYTMA-023395,-100.446729,20.727971,443,0.53,15.44,,,,,,,,,,,,,,,,,,,,,,
812,SEEDGWAS3052,CIMMYTMA-023398,-102.7333333,20.81666667,811,0.2,11.11,,,,,,,,,,,,,,,,,,,,,,
813,SEEDGWAS3053,CIMMYTMA-023400,-97.25,19.76666667,1809,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
814,SEEDGWAS3055,CIMMYTMA-023420,-100.9333333,21.16666667,538,0.39,14.8,,,,,,,,,,,,,,,,,,,,,,
815,SEEDGWAS3056,CIMMYTMA-023422,-98.81666667,19.88333333,470,0.24,23.24,,,,,,,,,,,,,,,,,,,,,,
816,SEEDGWAS3057,CIMMYTMA-023430,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
817,SEEDGWAS3060,CIMMYTMA-023487,-98.513073,19.567345,691,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
818,SEEDGWAS3061,CIMMYTMA-023495,-98.88333333,19.25,840,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
819,SEEDGWAS3062,CIMMYTMA-023503,-98.23333333,19.16666667,623,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
820,SEEDGWAS3064,CIMMYTMA-023516,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
821,SEEDGWAS3065,CIMMYTMA-023518,-97.25,19.76666667,1809,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
822,SEEDGWAS3066,CIMMYTMA-023519,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
823,SEEDGWAS3067,CIMMYTMA-023716,-103.0666667,20.61666667,806,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
824,SEEDGWAS3069,CIMMYTMA-023899,-101,20.16666667,974,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
825,SEEDGWAS3070,CIMMYTMA-023983,-98.461609,19.092571,974,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
826,SEEDGWAS3072,CIMMYTMA-024564,-98.734909,20.784944,1076,0.67,17.24,,,,,,,,,,,,,,,,,,,,,,
827,SEEDGWAS3074,CIMMYTMA-024567,-98.734909,20.784944,1076,0.67,17.24,,,,,,,,,,,,,,,,,,,,,,
828,SEEDGWAS3075,CIMMYTMA-024572,-98.96666667,19.71666667,535,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
829,SEEDGWAS3076,CIMMYTMA-024577,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
830,SEEDGWAS3077,CIMMYTMA-024578,-97.381224,19.812923,1948,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
831,SEEDGWAS3078,CIMMYTMA-024586,-98.583348,19.578317,725,0.28,5.1,,,,,,,,,,,,,,,,,,,,,,
832,SEEDGWAS3079,CIMMYTMA-024589,-98.96666667,19.71666667,1554,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
833,SEEDGWAS3080,CIMMYTMA-024600,-98.38333333,19.26666667,750,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
834,SEEDGWAS3081,CIMMYTMA-024614,-103,20.61666667,806,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
835,SEEDGWAS3082,CIMMYTMA-024615,-98.43333333,20.15,1314,0.53,5.75,,,,,,,,,,,,,,,,,,,,,,
836,SEEDGWAS3084,CIMMYTMA-024618,-100.376967,20.184461,607,0.24,14.8,,,,,,,,,,,,,,,,,,,,,,
837,SEEDGWAS3085,CIMMYTMA-024624,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
838,SEEDGWAS3086,CIMMYTMA-024627,-97.45,19.83333333,1720,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
839,SEEDGWAS3087,CIMMYTMA-024637,-97.25,19.76666667,1809,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
840,SEEDGWAS3088,CIMMYTMA-024646,-98.96666667,19.71666667,1554,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
841,SEEDGWAS3089,CIMMYTMA-024671,-98.734909,20.784944,1076,0.67,17.24,,,,,,,,,,,,,,,,,,,,,,
842,SEEDGWAS3090,CIMMYTMA-024689,-99.32,19.41,1063,0.14,5.1,,,,,,,,,,,,,,,,,,,,,,
843,SEEDGWAS3092,CIMMYTMA-024705,-103,20.61666667,1331,0.2,20.15,,,,,,,,,,,,,,,,,,,,,,
844,SEEDGWAS3093,CIMMYTMA-024714,-101,19.75,1752,0.14,9.92,,,,,,,,,,,,,,,,,,,,,,
845,SEEDGWAS3094,CIMMYTMA-024725,-97.46666667,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
846,SEEDGWAS3096,CIMMYTMA-025130,-98.2,19.13333333,632,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
847,SEEDGWAS3097,CIMMYTMA-025161,-100.548248,20.0075,799,0.24,4.15,,,,,,,,,,,,,,,,,,,,,,
848,SEEDGWAS3098,CIMMYTMA-025162,-100.548248,20.0075,799,0.24,4.15,,,,,,,,,,,,,,,,,,,,,,
849,SEEDGWAS3099,CIMMYTMA-025169,-98.8,19.2,896,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
850,SEEDGWAS31,CIMMYTMA-000504,-93.38333333,16.76666667,630,0.43,3.1,,,,,,,,,,,,,,,,,,,,,,
851,SEEDGWAS3100,CIMMYTMA-025180,-100.906572,19.809646,741,0.14,4.15,,,,,,,,,,,,,,,,,,,,,,
852,SEEDGWAS3102,CIMMYTMA-025184,-97.381224,19.812923,1948,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
853,SEEDGWAS3104,CIMMYTMA-025857,-97.505022,19.84452,1984,0.67,5.1,,,,,,,,,,,,,,,,,,,,,,
854,SEEDGWAS3106,CIMMYTMA-025861,-92.708848,16.757656,1227,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
855,SEEDGWAS3107,CIMMYTMA-025862,-97.342947,17.517894,477,0.44,4.83,,,,,,,,,,,,,,,,,,,,,,
856,SEEDGWAS3108,CIMMYTMA-026975,-102.212362,22.233853,366,0.14,11.53,,,,,,,,,,,,,,,,,,,,,,
857,SEEDGWAS3111,CIMMYTMA-026988,-103.7,19.93,970,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
858,SEEDGWAS3112,CIMMYTMA-026994,-103.506517,20.030919,581,0.27,4.86,,,,,,,,,,,,,,,,,,,,,,
859,SEEDGWAS3113,CIMMYTMA-027001,-101.168021,22.411961,418,0.39,11.59,,,,,,,,,,,,,,,,,,,,,,
860,SEEDGWAS3115,CIMMYTMA-027006,-101.168021,22.411961,418,0.39,11.59,,,,,,,,,,,,,,,,,,,,,,
861,SEEDGWAS3116,CIMMYTMA-027007,-101.7,22.58,297,0.04,22.68,,,,,,,,,,,,,,,,,,,,,,
862,SEEDGWAS3117,CIMMYTMA-027010,-103.458675,19.909534,700,0.27,4.86,,,,,,,,,,,,,,,,,,,,,,
863,SEEDGWAS3118,CIMMYTMA-027011,-103.515374,19.988464,585,0.27,4.86,,,,,,,,,,,,,,,,,,,,,,
864,SEEDGWAS3119,CIMMYTMA-027012,-103.478064,19.800829,646,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
865,SEEDGWAS3122,CIMMYTMA-027015,-103.2,19.97,778,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
866,SEEDGWAS3123,CIMMYTMA-027019,-102.212362,22.233853,366,0.14,11.53,,,,,,,,,,,,,,,,,,,,,,
867,SEEDGWAS3124,CIMMYTMA-027023,-102.229694,22.287284,338,0.14,11.53,,,,,,,,,,,,,,,,,,,,,,
868,SEEDGWAS3125,CIMMYTMA-027118,-98.846801,19.155854,690,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
869,SEEDGWAS3126,CIMMYTMA-027127,-99.166836,19.677872,656,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
870,SEEDGWAS3127,CIMMYTMA-027253,-101.055509,20.100817,789,0.16,9.92,,,,,,,,,,,,,,,,,,,,,,
871,SEEDGWAS3128,CIMMYTMA-027255,-101.031084,20.130549,795,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
872,SEEDGWAS3129,CIMMYTMA-027258,-103.6,20.03,930,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
873,SEEDGWAS3130,CIMMYTMA-027383,-92.37428,16.838495,1935,0.23,7.32,,,,,,,,,,,,,,,,,,,,,,
874,SEEDGWAS3131,CIMMYTMA-027391,-92.5,16.83,1847,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
875,SEEDGWAS3132,CIMMYTMA-027394,-92.5,16.83,1847,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
876,SEEDGWAS3133,CIMMYTMA-027396,-92.5,16.83,1847,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
877,SEEDGWAS3134,CIMMYTMA-027405,-92.689712,16.779132,1175,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
878,SEEDGWAS3135,CIMMYTMA-027407,-92.575401,16.795065,1699,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
879,SEEDGWAS3136,CIMMYTMA-027421,-92.68,16.78,1177,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
880,SEEDGWAS3137,CIMMYTMA-027430,-92.63,16.75,1284,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
881,SEEDGWAS3138,CIMMYTMA-027434,-92.63,16.75,1284,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
882,SEEDGWAS3139,CIMMYTMA-027449,-92.47,16.77,1701,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
883,SEEDGWAS3140,CIMMYTMA-027457,-92.710791,16.756442,1227,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
884,SEEDGWAS3141,CIMMYTMA-027460,-92.710791,16.756442,1227,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
885,SEEDGWAS3143,CIMMYTMA-027465,-92.710791,16.756442,1227,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
886,SEEDGWAS3144,CIMMYTMA-027467,-92.710791,16.756442,1227,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
887,SEEDGWAS3145,CIMMYTMA-027475,-92.68,16.78,1177,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
888,SEEDGWAS3148,CIMMYTMA-027486,-98.75,19.12,647,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
889,SEEDGWAS3149,CIMMYTMA-027496,-98.91666667,18.98333333,671,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
890,SEEDGWAS3152,CIMMYTMA-027504,-98.42,19.72,659,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
891,SEEDGWAS3160,CIMMYTMA-000164,-102.5,18.84,738,0.13,10.48,,,,,,,,,,,,,,,,,,,,,,
892,SEEDGWAS3161,CIMMYTMA-000166,-102.833333,19.1833333,839,0.13,12.24,,,,,,,,,,,,,,,,,,,,,,
893,SEEDGWAS3163,CIMMYTMA-000219,-99.330802,18.290454,676,0.9,7.96,,,,,,,,,,,,,,,,,,,,,,
894,SEEDGWAS3164,CIMMYTMA-000220,-99.550105,18.32716,666,0.9,7.07,,,,,,,,,,,,,,,,,,,,,,
895,SEEDGWAS3165,CIMMYTMA-000225,-101.267595,17.580798,1124,0.22,7.74,,,,,,,,,,,,,,,,,,,,,,
896,SEEDGWAS3166,CIMMYTMA-000246,-97.01666667,17.96666667,647,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
897,SEEDGWAS3167,CIMMYTMA-000248,-97.081927,18.12723,686,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
898,SEEDGWAS3168,CIMMYTMA-000320,-102.9836111,19.27416667,913,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
899,SEEDGWAS3170,CIMMYTMA-000451,-100.927528,28.550497,508,0.05,7.21,,,,,,,,,,,,,,,,,,,,,,
900,SEEDGWAS3172,CIMMYTMA-000533,-99.68333333,25.25,783,0.06,18.17,,,,,,,,,,,,,,,,,,,,,,
901,SEEDGWAS3174,CIMMYTMA-000651,-99.278792,22.770949,994,0.31,5.8,,,,,,,,,,,,,,,,,,,,,,
902,SEEDGWAS3176,CIMMYTMA-001801,-103.586763,19.325351,1134,0.04,8.7,,,,,,,,,,,,,,,,,,,,,,
903,SEEDGWAS3177,CIMMYTMA-001947,-100.2333333,26.05,489,0.06,18.17,,,,,,,,,,,,,,,,,,,,,,
904,SEEDGWAS3178,CIMMYTMA-002045,-99.3,18.68,927,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
905,SEEDGWAS3179,CIMMYTMA-002050,-99.35,18.61666667,793,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
906,SEEDGWAS318,CIMMYTMA-005715,-90.740704,18.572773,1286,0.32,5.96,,,,,,,,,,,,,,,,,,,,,,
907,SEEDGWAS3180,CIMMYTMA-002301,-98.625201,21.472981,1330,0.52,3.46,,,,,,,,,,,,,,,,,,,,,,
908,SEEDGWAS319,CIMMYTMA-005718,-92.38333333,16.28333333,1207,0.23,5.33,,,,,,,,,,,,,,,,,,,,,,
909,SEEDGWAS32,CIMMYTMA-000506,-92.564373,16.332904,1208,0.43,5.33,,,,,,,,,,,,,,,,,,,,,,
910,SEEDGWAS3219,CIMMYTMA-005719,-100.65,18.35,912,0.04,13.24,,,,,,,,,,,,,,,,,,,,,,
911,SEEDGWAS3223,CIMMYTMA-005939,-96.46666667,15.75,1034,0.12,20.17,,,,,,,,,,,,,,,,,,,,,,
912,SEEDGWAS3224,CIMMYTMA-005940,-96.46666667,15.75,2594,0.12,20.17,,,,,,,,,,,,,,,,,,,,,,
913,SEEDGWAS3225,CIMMYTMA-005951,-98.136052,16.539657,1618,0.07,5.07,,,,,,,,,,,,,,,,,,,,,,
914,SEEDGWAS3226,CIMMYTMA-005972,-96.831814,17.528084,560,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
915,SEEDGWAS3227,CIMMYTMA-005973,-96.831814,17.528084,560,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
916,SEEDGWAS3228,CIMMYTMA-005982,-97.95,17.03333333,1547,0.59,7.96,,,,,,,,,,,,,,,,,,,,,,
917,SEEDGWAS3232,CIMMYTMA-007015,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
918,SEEDGWAS3233,CIMMYTMA-007241,-106.394078,24.617159,910,0.16,1.82,,,,,,,,,,,,,,,,,,,,,,
919,SEEDGWAS3234,CIMMYTMA-007272,-109.3,28.11666667,555,0.32,19.09,,,,,,,,,,,,,,,,,,,,,,
920,SEEDGWAS324,CIMMYTMA-005861,-89.286389,20.204528,1151,0.66,5.33,,,,,,,,,,,,,,,,,,,,,,
921,SEEDGWAS3241,CIMMYTMA-008004,-108.211516,26.425469,620,0.23,22.43,,,,,,,,,,,,,,,,,,,,,,
922,SEEDGWAS3249,CIMMYTMA-010489,-99.550105,18.32716,666,0.9,7.07,,,,,,,,,,,,,,,,,,,,,,
923,SEEDGWAS325,CIMMYTMA-005863,-88.137823,21.15474,1194,0.66,8.09,,,,,,,,,,,,,,,,,,,,,,
924,SEEDGWAS3255,CIMMYTMA-013326,-101.551202,27.084066,277,0.01,18.93,,,,,,,,,,,,,,,,,,,,,,
925,SEEDGWAS3256,CIMMYTMA-013784,-90.254673,15.105167,1279,0.17,7.62,,,,,,,,,,,,,,,,,,,,,,
926,SEEDGWAS3259,CIMMYTMA-014020,-99.31666667,22.83333333,938,0.32,5.8,,,,,,,,,,,,,,,,,,,,,,
927,SEEDGWAS3278,CIMMYTMA-016215,-99.458144,18.272733,722,0.9,7.07,,,,,,,,,,,,,,,,,,,,,,
928,SEEDGWAS3280,CIMMYTMA-016266,-98.75,16.8,1186,0.32,5.07,,,,,,,,,,,,,,,,,,,,,,
929,SEEDGWAS3284,CIMMYTMA-017907,-107.561724,25.411515,759,0.12,10.97,,,,,,,,,,,,,,,,,,,,,,
930,SEEDGWAS3285,CIMMYTMA-017920,-109.887614,28.401756,461,0.09,19.09,,,,,,,,,,,,,,,,,,,,,,
931,SEEDGWAS3296,CIMMYTMA-019919,-96.921297,19.678131,1292,0.24,3.8,,,,,,,,,,,,,,,,,,,,,,
932,SEEDGWAS3297,CIMMYTMA-019964,-99.170828,18.604445,726,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
933,SEEDGWAS33,CIMMYTMA-000507,-92.7,15.28333333,2317,0.11,8.98,,,,,,,,,,,,,,,,,,,,,,
934,SEEDGWAS3300,CIMMYTMA-020339,-97.382255,20.969048,1269,0.15,7.97,,,,,,,,,,,,,,,,,,,,,,
935,SEEDGWAS3303,CIMMYTMA-020407,-103.847703,18.933399,738,0.32,8.7,,,,,,,,,,,,,,,,,,,,,,
936,SEEDGWAS3304,CIMMYTMA-021347,-99.170828,18.604445,726,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
937,SEEDGWAS3332,CIMMYTMA-023189,-99.36666667,18.71666667,796,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
938,SEEDGWAS3334,CIMMYTMA-023647,-99.36666667,18.71666667,796,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
939,SEEDGWAS3335,CIMMYTMA-023733,-99.31666667,18.61666667,651,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
940,SEEDGWAS3343,CIMMYTMA-025264,-99.090407,16.977888,1276,0.07,8.2,,,,,,,,,,,,,,,,,,,,,,
941,SEEDGWAS3344,CIMMYTMA-025277,-104.880645,21.250533,1268,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
942,SEEDGWAS3345,CIMMYTMA-025289,-104.4,20.8,772,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
943,SEEDGWAS3374,CIMMYTMA-000086,-98.3,18.33333333,595,0.14,7.07,,,,,,,,,,,,,,,,,,,,,,
944,SEEDGWAS3379,CIMMYTMA-000237,-97.427292,18.483431,455,0.14,16.74,,,,,,,,,,,,,,,,,,,,,,
945,SEEDGWAS3380,CIMMYTMA-000238,-97.427292,18.483431,455,0.14,16.74,,,,,,,,,,,,,,,,,,,,,,
946,SEEDGWAS3381,CIMMYTMA-000300,-103.05,20.15,858,0.11,20.15,,,,,,,,,,,,,,,,,,,,,,
947,SEEDGWAS3386,CIMMYTMA-000685,-97.08333333,18.83333333,1137,0.59,3.46,,,,,,,,,,,,,,,,,,,,,,
948,SEEDGWAS3388,CIMMYTMA-001059,-104.2,19.8,872,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
949,SEEDGWAS3391,CIMMYTMA-001544,-100.537596,20.568914,485,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
950,SEEDGWAS3392,CIMMYTMA-001560,-98.65,20.65,522,0.67,17.24,,,,,,,,,,,,,,,,,,,,,,
951,SEEDGWAS3393,CIMMYTMA-001959,-98.86666667,18.88333333,830,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
952,SEEDGWAS3394,CIMMYTMA-001982,-98.97,18.95,1112,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
953,SEEDGWAS3395,CIMMYTMA-001986,-99,19.01666667,1064,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
954,SEEDGWAS3397,CIMMYTMA-001994,-99.083132,18.878577,989,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
955,SEEDGWAS3398,CIMMYTMA-002000,-99.06666667,18.88333333,898,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
956,SEEDGWAS3399,CIMMYTMA-002001,-99.15,18.88333333,898,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
957,SEEDGWAS340,CIMMYTMA-007022,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
958,SEEDGWAS3400,CIMMYTMA-002014,-99.23333333,18.76666667,850,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
959,SEEDGWAS3401,CIMMYTMA-002016,-99.26666667,18.73333333,813,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
960,SEEDGWAS3402,CIMMYTMA-002021,-99.26666667,18.73333333,813,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
961,SEEDGWAS3403,CIMMYTMA-002022,-99.3,18.78333333,662,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
962,SEEDGWAS3404,CIMMYTMA-002026,-99.31666667,18.78333333,662,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
963,SEEDGWAS3405,CIMMYTMA-002029,-99.353592,18.7861,743,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
964,SEEDGWAS3406,CIMMYTMA-002030,-99.36666667,18.71666667,1108,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
965,SEEDGWAS3407,CIMMYTMA-002031,-99.36666667,18.71666667,1108,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
966,SEEDGWAS3408,CIMMYTMA-002032,-99.386889,18.724361,845,0.14,15.44,,,,,,,,,,,,,,,,,,,,,,
967,SEEDGWAS341,CIMMYTMA-007023,-105.3333333,20.31666667,1275,0.16,8.7,,,,,,,,,,,,,,,,,,,,,,
968,SEEDGWAS3410,CIMMYTMA-002087,-99.66666667,18.75,1066,0.14,7.96,,,,,,,,,,,,,,,,,,,,,,
969,SEEDGWAS3411,CIMMYTMA-002216,-103.371121,19.560285,823,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
970,SEEDGWAS3412,CIMMYTMA-002223,-102.75,20.35,699,0.28,20.15,,,,,,,,,,,,,,,,,,,,,,
971,SEEDGWAS3413,CIMMYTMA-002241,-99.169233,18.883259,969,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
972,SEEDGWAS343,CIMMYTMA-007035,-105.1666667,21.2,1225,0.18,11.11,,,,,,,,,,,,,,,,,,,,,,
973,SEEDGWAS3447,CIMMYTMA-005472,-99.816363,22.05427,550,0.24,17.03,,,,,,,,,,,,,,,,,,,,,,
974,SEEDGWAS3451,CIMMYTMA-005840,-97.28339,16.233634,1242,0.59,7.71,,,,,,,,,,,,,,,,,,,,,,
975,SEEDGWAS3452,CIMMYTMA-005975,-96.172744,17.186388,1745,0.59,4.83,,,,,,,,,,,,,,,,,,,,,,
976,SEEDGWAS3453,CIMMYTMA-005977,-96.172744,17.186388,1745,0.59,4.83,,,,,,,,,,,,,,,,,,,,,,
977,SEEDGWAS3494,CIMMYTMA-006811,-106.35,26.96666667,407,0.16,7.74,,,,,,,,,,,,,,,,,,,,,,
978,SEEDGWAS3495,CIMMYTMA-006936,-103.7373,22.394537,401,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
979,SEEDGWAS3496,CIMMYTMA-006957,-104.129818,21.386317,656,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
980,SEEDGWAS3497,CIMMYTMA-007115,-104.088629,21.696608,534,0.22,20.15,,,,,,,,,,,,,,,,,,,,,,
981,SEEDGWAS3594,CIMMYTMA-013375,-100.8666667,21.46666667,426,0.32,14.8,,,,,,,,,,,,,,,,,,,,,,
982,SEEDGWAS3595,CIMMYTMA-013398,-106.164976,28.006516,481,0.2,20.5,,,,,,,,,,,,,,,,,,,,,,
983,SEEDGWAS3596,CIMMYTMA-013418,-103.727387,19.650273,672,0.16,4.86,,,,,,,,,,,,,,,,,,,,,,
984,SEEDGWAS3597,CIMMYTMA-013747,-100.7333333,20.03333333,609,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
985,SEEDGWAS3598,CIMMYTMA-013748,-100.7333333,20.03333333,609,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
986,SEEDGWAS3599,CIMMYTMA-013794,-99.863566,18.363636,1126,0.14,7.07,,,,,,,,,,,,,,,,,,,,,,
987,SEEDGWAS3600,CIMMYTMA-014072,-97.11666667,19.35,707,0.59,5.1,,,,,,,,,,,,,,,,,,,,,,
988,SEEDGWAS3611,CIMMYTMA-015912,-104.2,19.8,828,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
989,SEEDGWAS3612,CIMMYTMA-015920,-102.716667,20.05,538,0.17,20.15,,,,,,,,,,,,,,,,,,,,,,
990,SEEDGWAS3614,CIMMYTMA-015961,-91.892968,16.318734,1388,0.5,9.59,,,,,,,,,,,,,,,,,,,,,,
991,SEEDGWAS3616,CIMMYTMA-016283,-91.93333333,16.13333333,1555,0.5,5.33,,,,,,,,,,,,,,,,,,,,,,
992,SEEDGWAS3617,CIMMYTMA-016286,-92.56666667,16.33333333,1556,0.43,5.33,,,,,,,,,,,,,,,,,,,,,,
993,SEEDGWAS3619,CIMMYTMA-016316,-91.93333333,16.13333333,1555,0.5,5.33,,,,,,,,,,,,,,,,,,,,,,
994,SEEDGWAS3620,CIMMYTMA-016345,-102.7333333,20.81666667,730,0.2,11.11,,,,,,,,,,,,,,,,,,,,,,
995,SEEDGWAS3621,CIMMYTMA-016403,-91.892968,16.318734,1388,0.5,5.56,,,,,,,,,,,,,,,,,,,,,,
996,SEEDGWAS3622,CIMMYTMA-016449,-104.470092,24.771032,379,0.26,21.05,,,,,,,,,,,,,,,,,,,,,,
997,SEEDGWAS3623,CIMMYTMA-017900,-100.25,22.03333333,476,0.23,14.8,,,,,,,,,,,,,,,,,,,,,,
998,SEEDGWAS3624,CIMMYTMA-017901,-100.25,22.03333333,476,0.3,14.8,,,,,,,,,,,,,,,,,,,,,,
999,SEEDGWAS3627,CIMMYTMA-017974,-105.537833,26.447593,410,0.2,22.68,,,,,,,,,,,,,,,,,,,,,,
1000,SEEDGWAS3628,CIMMYTMA-017979,-100.913794,21.253292,483,0.32,14.8,,,,,,,,,,,,,,,,,,,,,,
1001,SEEDGWAS3629,CIMMYTMA-018354,-101.991028,21.836255,418,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1002,SEEDGWAS3630,CIMMYTMA-018508,-102.3,20.3333,700,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
1003,SEEDGWAS3636,CIMMYTMA-019863,-98.98333333,18.76666667,871,0.14,5.56,,,,,,,,,,,,,,,,,,,,,,
1004,SEEDGWAS3638,CIMMYTMA-021248,-103.45,20.46666667,845,0.22,20.15,,,,,,,,,,,,,,,,,,,,,,
1005,SEEDGWAS3639,CIMMYTMA-021308,-101.924964,21.213333,574,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
1006,SEEDGWAS3640,CIMMYTMA-023190,-99.371959,18.610168,940,0.14,7.96,,,,,,,,,,,,,,,,,,,,,,
1007,SEEDGWAS3641,CIMMYTMA-023635,-104.760042,24.50251,462,0.2,18.17,,,,,,,,,,,,,,,,,,,,,,
1008,SEEDGWAS3644,CIMMYTMA-023699,-102.4166667,22.13333333,511,0.16,18.17,,,,,,,,,,,,,,,,,,,,,,
1009,SEEDGWAS3646,CIMMYTMA-023874,-101.088511,25.593257,311,0.09,17.03,,,,,,,,,,,,,,,,,,,,,,
1010,SEEDGWAS3651,CIMMYTMA-024357,-99.078377,21.337298,1943,0.67,5.8,,,,,,,,,,,,,,,,,,,,,,
1011,SEEDGWAS3653,CIMMYTMA-024750,-102.411485,22.160244,461,0.04,18.17,,,,,,,,,,,,,,,,,,,,,,
1012,SEEDGWAS3654,CIMMYTMA-025017,-97.53333333,20.71666667,1373,0.15,5.8,,,,,,,,,,,,,,,,,,,,,,
